miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-6368,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6369,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6370,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6371,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6372,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6373,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6374,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6375,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6376,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6377,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6378,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6379,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6380,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6381,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6382,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6383,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6384,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6385,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6386,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6387,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6388,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6389,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6390,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6391,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6392-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6392-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6393,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6394,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6395,0.0,0.0,0.0,0.2734,0.8738,0.0
mmu-miR-6396,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6397,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6398,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6399,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6400,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6401,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6402,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6403,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6404,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6405,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6406,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6407,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6408,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6409,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6410,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6411,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6412,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6413,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6414,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6415,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6416-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6416-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6417,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6418-3p,0.0,0.0,0.0,0.0,1.6851,1.8178
mmu-miR-6418-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6419,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6420,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6481,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6516-3p,0.0,0.3994,0.0,0.0,0.0,0.0
mmu-miR-6516-5p,2.6798,4.5926,1.7415,4.3063,5.4298,3.6861
mmu-miR-652-3p,233.4213,190.0921,198.9222,229.8065,227.804,224.6506
mmu-miR-652-5p,1.2937,1.8969,0.0,0.3418,0.3745,0.8584
mmu-miR-653-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-653-5p,10.7193,11.4814,14.5128,3.6228,6.2412,3.0297
mmu-miR-6537-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6537-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6538,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6539,0.6469,0.0,0.774,0.5468,0.6241,0.5049
mmu-miR-654-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-654-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6540-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6540-5p,1.0165,0.8985,0.9675,0.957,1.4355,0.7574
mmu-miR-6541,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6546-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6546-5p,0.0,0.0,0.0,0.0,0.0,0.3535
mmu-miR-664-3p,58.2167,51.3169,36.1853,24.4024,34.3266,23.9345
mmu-miR-664-5p,7.6698,5.1916,6.9661,5.0582,5.9291,5.2514
mmu-miR-665-3p,0.0,0.2995,0.0,0.0,0.0,0.0
mmu-miR-665-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-666-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-666-5p,0.6469,0.9984,0.0,0.6835,0.5617,1.3129
mmu-miR-667-3p,0.0,1.1981,0.0,0.0,0.4369,0.4545
mmu-miR-667-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-668-3p,0.6469,0.7987,0.387,0.7519,1.3731,0.6059
mmu-miR-668-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669a-3-3p,0.0,0.6989,0.0,0.0,0.1248,0.0
mmu-miR-669a-3p/669o-3p,3.9735,3.9935,3.4831,3.0759,3.4951,3.5851
mmu-miR-669a-5p/669p-5p,2.5874,2.2963,2.1285,2.5975,4.8057,3.3326
mmu-miR-669b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669b-5p,0.9241,0.9984,0.774,1.2987,1.2482,1.1614
mmu-miR-669c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669c-5p,2.033,2.496,2.5156,2.5291,3.1206,2.9287
mmu-miR-669d-2-3p/669d-3p/669l-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669d-5p,1.2013,0.9984,0.9675,0.2051,0.6865,0.6564
mmu-miR-669e-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669e-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669f-3p,0.0,0.2995,0.0,0.4785,0.6865,0.3535
mmu-miR-669f-5p,0.0,0.0,0.0,0.3418,0.3745,0.2525
mmu-miR-669g,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669h-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669h-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669i,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669j,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669k-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669k-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669l-5p,0.0,0.3994,0.0,0.3418,0.6865,0.2525
mmu-miR-669m-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669n,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669o-5p,0.5544,0.2995,0.0,0.6835,1.1234,1.1109
mmu-miR-669p-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-670-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-670-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-671-3p,34.93,20.966,28.0581,45.7973,49.2431,43.1729
mmu-miR-671-5p,8.8711,8.2866,11.2232,6.4253,6.6781,6.4633
mmu-miR-6715-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6715-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-672-3p,0.0,0.0,0.0,0.4785,0.3121,0.4545
mmu-miR-672-5p,9.1483,6.8888,10.6427,7.8607,8.0512,7.7257
mmu-miR-673-3p,0.8317,0.7987,1.935,0.8886,0.5617,0.8584
mmu-miR-673-5p,3.1419,5.3913,2.5156,2.2557,2.5589,2.5752
mmu-miR-674-3p,10.7193,9.7842,5.4181,10.3898,11.8583,10.5029
mmu-miR-674-5p,10.1648,8.1867,9.6752,15.5847,18.8484,14.4415
mmu-miR-675-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-675-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-676-3p,47.2202,62.7983,109.3298,94.8071,107.5984,95.4853
mmu-miR-676-5p,4.0659,4.9919,8.7077,3.0759,2.871,2.9792
mmu-miR-6769b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6769b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-677-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-677-5p,3.8811,8.1867,6.9661,1.3671,3.1206,1.7673
mmu-miR-678,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-679-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-679-5p,0.0,0.4992,0.0,0.1367,0.6241,0.202
mmu-miR-680,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-681,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-682,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-683,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-684,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-686,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-687,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-688,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6896-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6896-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6897-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6897-5p,0.0,0.0,0.0,0.0,0.0,0.1515
mmu-miR-6898-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6898-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6899-3p,3.9735,3.8937,0.0,3.2126,0.0,3.3326
mmu-miR-6899-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-690,4.528,1.5974,1.935,2.5975,1.3107,3.4336
mmu-miR-6900-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6900-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6901-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6901-5p,1.2013,0.0,0.774,0.6835,1.1234,0.6059
mmu-miR-6902-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6902-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6903-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6903-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6904-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6904-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6905-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6905-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6906-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6906-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6907-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6907-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6908-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6908-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6909-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6909-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-691,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6910-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6910-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6911-3p,1.4785,1.4976,0.0,0.0,1.3107,0.8584
mmu-miR-6911-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6912-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6912-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6913-3p,0.5544,0.3994,0.0,0.4101,0.3745,0.0
mmu-miR-6913-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6914-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6914-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6915-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6915-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6916-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6916-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6917-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6917-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6918-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6918-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6919-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6919-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-692,0.3696,0.0,0.0,0.0,0.0,0.0
mmu-miR-6920-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6920-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6921-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6921-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6922-3p,0.0,0.0,0.0,0.4785,0.0,0.0
mmu-miR-6922-5p,0.0,0.0,0.0,0.0,0.0,0.303
mmu-miR-6923-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6923-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6924-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6924-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6925-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6925-5p,0.0,0.0,0.0,0.3418,0.4993,0.5049
mmu-miR-6926-3p,0.0,0.0,0.0,0.0,0.0,0.303
mmu-miR-6926-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6927-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6927-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6928-3p,0.2772,0.0,0.0,0.0,0.0,0.0
mmu-miR-6928-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6929-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6929-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-693-3p,0.2772,0.0,0.387,0.1367,0.3745,0.0
mmu-miR-693-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6930-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6930-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6931-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6931-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6932-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6932-5p,0.0,0.0,0.0,0.0,0.5617,0.0
mmu-miR-6933-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6933-5p,0.0,0.599,0.0,0.0,0.0,0.0
mmu-miR-6934-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6934-5p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-6935-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6935-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6936-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6936-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6937-3p,0.0,0.1997,0.0,0.0,0.0,0.0
mmu-miR-6937-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6938-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6938-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6939-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6939-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-694,0.0,0.0,0.0,0.0,0.0,0.3535
mmu-miR-6940-3p,0.0,0.0,0.5805,0.0,0.0,0.2525
mmu-miR-6940-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6941-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6941-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6942-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6942-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6943-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6943-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6944-3p,0.0,3.694,3.2896,2.8025,2.1844,2.0703
mmu-miR-6944-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6945-3p,0.0,0.3994,0.0,0.0,0.0,0.0
mmu-miR-6945-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6946-3p,0.0,0.0,0.0,2.1873,0.0,0.0
mmu-miR-6946-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6947-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6947-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6948-3p,0.6469,0.0,0.387,0.4101,0.6865,1.0099
mmu-miR-6948-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6949-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6949-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-695,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6950-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6950-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6951-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6951-5p,0.2772,0.0,0.0,0.0,0.0,0.0
mmu-miR-6952-3p,0.8317,0.8985,1.161,3.8962,1.8724,2.1208
mmu-miR-6952-5p,0.2772,0.0,0.0,0.2051,0.1872,0.202
mmu-miR-6953-3p,0.0,0.0,0.0,0.0,0.6865,0.0
mmu-miR-6953-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6954-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6954-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6955-3p,0.0,0.0,0.0,0.0,0.0,0.3535
mmu-miR-6955-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6956-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6956-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6957-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6957-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6958-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6958-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6959-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6959-5p,0.0,0.0,0.0,0.0,0.0,0.303
mmu-miR-696,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6960-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6960-5p,0.0,0.8985,0.0,0.8202,0.4993,0.6059
mmu-miR-6961-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6961-5p,0.0,0.0,0.0,0.2051,0.0,0.0
mmu-miR-6962-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6962-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6963-3p,0.0,0.0,0.0,0.5468,0.6241,0.6564
mmu-miR-6963-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6964-3p,0.0,0.0,0.0,0.0,0.5617,0.6059
mmu-miR-6964-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6965-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6965-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6966-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6966-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6967-3p,0.2772,0.0,0.0,0.0,0.0,0.0
mmu-miR-6967-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6968-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6968-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6969-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6969-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-697,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6970-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6970-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6971-3p,0.0,0.0,0.0,0.0,1.9972,0.0
mmu-miR-6971-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6972-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6972-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973a-3p,0.0,0.0,0.0,0.2734,0.1872,0.0
mmu-miR-6973a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6974-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6974-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6975-3p,0.5544,0.0,0.0,1.2987,0.8114,0.9089
mmu-miR-6975-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6976-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6976-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6977-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6977-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6978-3p,0.0,0.6989,0.0,0.0,0.0,0.0
mmu-miR-6978-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6979-3p,0.0,0.0,0.0,0.0,0.0,0.7574
mmu-miR-6979-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-698-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-698-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6980-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6980-5p,0.0,0.0,0.0,0.2734,0.0,0.0
mmu-miR-6981-3p,0.0,0.0,0.0,0.7519,1.1234,1.0099
mmu-miR-6981-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6982-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6982-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6983-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6983-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6984-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6984-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6985-3p,1.2013,1.9968,0.0,1.6405,2.0596,1.2624
mmu-miR-6985-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6986-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6986-5p,0.0,0.2995,0.0,0.5468,0.6241,0.303
mmu-miR-6987-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6987-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6988-3p,0.0,0.0,2.7091,0.0,0.0,0.0
mmu-miR-6988-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6989-3p,0.0,0.0,0.0,1.8456,0.8738,1.9693
mmu-miR-6989-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6990-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6990-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6991-3p,0.0,0.0,0.0,0.0,0.0,0.1515
mmu-miR-6991-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6992-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6992-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6993-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6993-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6994-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6994-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6995-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6995-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6996-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6996-5p,0.0,0.599,0.0,1.4354,0.8738,1.1109
mmu-miR-6997-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6997-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6998-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6998-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6999-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6999-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-700-3p,4.99,5.0918,3.2896,5.605,5.8667,5.2514
mmu-miR-700-5p,14.6928,14.6762,12.5778,3.6911,4.1192,4.292
mmu-miR-7000-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7000-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7001-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7001-5p,0.0,0.0,0.0,0.0,0.1872,0.0
mmu-miR-7002-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7002-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7003-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7003-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7004-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7004-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7005-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7005-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7006-3p,0.0,0.0,0.0,0.0,0.0,0.0
