miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-3618-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3618-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-362-3p,106.0,134.0,34.0,68.0,68.0,111.0
mmu-miR-362-5p,60.0,54.0,16.0,74.0,90.0,119.0
mmu-miR-3620-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-363-3p,33.0,28.0,0.0,103.0,128.0,142.0
mmu-miR-363-5p,3.0,0.0,0.0,3.0,0.0,3.0
mmu-miR-365-1-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-365-2-5p,0.0,7.0,6.0,52.0,97.0,94.0
mmu-miR-365-3p,1836.0,1652.0,520.0,1362.0,1640.0,1717.0
mmu-miR-367-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-367-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-369-3p,19.0,17.0,12.0,9.0,6.0,23.0
mmu-miR-369-5p,0.0,0.0,2.0,3.0,0.0,0.0
mmu-miR-370-3p,0.0,5.0,0.0,5.0,6.0,0.0
mmu-miR-370-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374b-5p,1300.0,1187.0,297.0,980.0,1306.0,1309.0
mmu-miR-374c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-374c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-375-3p,6476.0,6099.0,2550.0,6583.0,5521.0,9416.0
mmu-miR-375-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-376a-3p,2.0,3.0,0.0,8.0,0.0,8.0
mmu-miR-376a-5p,0.0,0.0,0.0,0.0,0.0,3.0
mmu-miR-376b-3p,9.0,7.0,0.0,9.0,3.0,8.0
mmu-miR-376b-5p,39.0,45.0,17.0,77.0,81.0,77.0
mmu-miR-376c-3p,14.0,13.0,6.0,10.0,16.0,11.0
mmu-miR-376c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-377-3p,7.0,11.0,0.0,15.0,11.0,15.0
mmu-miR-377-5p,0.0,0.0,0.0,0.0,0.0,5.0
mmu-miR-378a-3p/378b/378c,10605.0,11055.0,6330.0,8950.0,8437.0,13628.0
mmu-miR-378a-5p,69.0,132.0,44.0,97.0,158.0,218.0
mmu-miR-378d,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-379-3p,11.0,11.0,7.0,9.0,8.0,9.0
mmu-miR-379-5p,42.0,96.0,58.0,135.0,133.0,174.0
mmu-miR-380-3p,3.0,7.0,0.0,0.0,5.0,6.0
mmu-miR-380-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-381-3p,63.0,223.0,83.0,115.0,111.0,190.0
mmu-miR-381-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-382-3p,4.0,8.0,2.0,0.0,5.0,3.0
mmu-miR-382-5p,6.0,5.0,3.0,11.0,9.0,23.0
mmu-miR-383-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-383-5p,0.0,6.0,9.0,7.0,8.0,22.0
mmu-miR-384-3p,0.0,8.0,0.0,0.0,0.0,0.0
mmu-miR-384-5p,0.0,0.0,0.0,4.0,0.0,7.0
mmu-miR-3960,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3961,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3962,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3963,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3964,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3965,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3966,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3967,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3968,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3969,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3970,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-3971,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-409-3p,48.0,65.0,24.0,25.0,26.0,45.0
mmu-miR-409-5p,5.0,8.0,0.0,6.0,10.0,13.0
mmu-miR-410-3p,56.0,149.0,60.0,79.0,82.0,112.0
mmu-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-411-3p,12.0,19.0,6.0,6.0,5.0,13.0
mmu-miR-411-5p,200.0,171.0,75.0,113.0,103.0,172.0
mmu-miR-412-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-412-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-421-3p,1119.0,696.0,381.0,1586.0,1986.0,0.0
mmu-miR-421-5p,0.0,6.0,0.0,0.0,0.0,0.0
mmu-miR-423-3p,773.0,1115.0,1072.0,4880.0,6034.0,6373.0
mmu-miR-423-5p,2456.0,1391.0,1211.0,10255.0,13656.0,13402.0
mmu-miR-425-3p,356.0,328.0,196.0,373.0,463.0,533.0
mmu-miR-425-5p,4473.0,3248.0,1067.0,6024.0,6637.0,8180.0
mmu-miR-429-3p,7430.0,5093.0,2170.0,4368.0,4505.0,6188.0
mmu-miR-429-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-431-3p,0.0,9.0,0.0,2.0,3.0,0.0
mmu-miR-431-5p,15.0,13.0,4.0,10.0,14.0,17.0
mmu-miR-432,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-433-3p,0.0,12.0,3.0,11.0,9.0,26.0
mmu-miR-433-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-434-3p,83.0,181.0,76.0,191.0,245.0,273.0
mmu-miR-434-5p,72.0,160.0,50.0,199.0,199.0,322.0
mmu-miR-448-3p,0.0,0.0,43.0,39.0,0.0,0.0
mmu-miR-448-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449a-3p,5.0,3.0,0.0,6.0,0.0,7.0
mmu-miR-449a-5p,3486.0,3027.0,1171.0,3090.0,2427.0,4284.0
mmu-miR-449b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-449c-5p,62.0,167.0,60.0,146.0,99.0,225.0
mmu-miR-450a-1-3p,7.0,11.0,6.0,4.0,10.0,8.0
mmu-miR-450a-2-3p,3.0,0.0,0.0,3.0,5.0,8.0
mmu-miR-450a-5p,635.0,716.0,188.0,610.0,685.0,876.0
mmu-miR-450b-3p,18.0,19.0,14.0,7.0,11.0,13.0
mmu-miR-450b-5p,1177.0,1289.0,398.0,863.0,989.0,1270.0
mmu-miR-451a,31167.0,26026.0,8891.0,22072.0,21929.0,28940.0
mmu-miR-451b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-452-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-452-5p,0.0,0.0,0.0,19.0,0.0,0.0
mmu-miR-453,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-455-3p,174.0,104.0,78.0,661.0,589.0,972.0
mmu-miR-455-5p,186.0,169.0,39.0,57.0,67.0,99.0
mmu-miR-463-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-463-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465a-3p/465b-3p/465c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465c-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465d-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-465d-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466a-3p/466b-3p/466c-3p/466d-3p/466e-3p/466p-3p,13.0,18.0,0.0,20.0,41.0,33.0
mmu-miR-466a-5p/466b-5p/466e-5p/466o-5p/466p-5p,0.0,0.0,0.0,3.0,0.0,7.0
mmu-miR-466c-5p,5.0,6.0,2.0,11.0,13.0,13.0
mmu-miR-466d-5p/466n-5p,4.0,3.0,0.0,3.0,8.0,4.0
mmu-miR-466f-3p/466i-3p,0.0,0.0,0.0,0.0,6.0,7.0
mmu-miR-466f/466f-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466g,0.0,6.0,0.0,0.0,20.0,24.0
mmu-miR-466h-3p,0.0,0.0,0.0,0.0,5.0,10.0
mmu-miR-466h-5p,0.0,4.0,3.0,5.0,8.0,12.0
mmu-miR-466i-5p,14.0,0.0,4.0,18.0,52.0,60.0
mmu-miR-466j/466m-5p/669m-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466k/466l-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466l-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466m-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466n-3p,0.0,4.0,0.0,0.0,0.0,0.0
mmu-miR-466o-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-466q,0.0,2.0,0.0,0.0,3.0,0.0
mmu-miR-467a-3p/467c-3p/467d-3p/467e-3p,19.0,7.0,0.0,0.0,10.0,8.0
mmu-miR-467a-5p/467b-5p,10.0,14.0,6.0,34.0,37.0,49.0
mmu-miR-467b-3p,3.0,2.0,5.0,3.0,5.0,14.0
mmu-miR-467c-5p,20.0,6.0,0.0,39.0,48.0,38.0
mmu-miR-467d-5p,6.0,4.0,4.0,14.0,18.0,13.0
mmu-miR-467e-5p,20.0,24.0,9.0,31.0,39.0,42.0
mmu-miR-467f,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-467g,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-467h,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-468-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-468-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-470-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-470-5p,0.0,14.0,0.0,0.0,0.0,0.0
mmu-miR-471-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-471-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-483-3p,4.0,0.0,3.0,0.0,0.0,0.0
mmu-miR-483-5p,0.0,0.0,0.0,0.0,0.0,6.0
mmu-miR-484,4746.0,3426.0,1165.0,5341.0,6132.0,7120.0
mmu-miR-485-3p,7.0,0.0,2.0,5.0,6.0,7.0
mmu-miR-485-5p,5.0,0.0,0.0,10.0,7.0,6.0
mmu-miR-486a-3p/486b-3p,80.0,39.0,42.0,71.0,114.0,98.0
mmu-miR-486a-5p/486b-5p,505910.0,289389.0,202278.0,386863.0,408002.0,452838.0
mmu-miR-487b-3p,0.0,4.0,3.0,9.0,0.0,10.0
mmu-miR-487b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-488-3p,7.0,0.0,0.0,0.0,8.0,7.0
mmu-miR-488-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-489-3p,36.0,18.0,9.0,14.0,32.0,25.0
mmu-miR-489-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-490-3p,902.0,1424.0,238.0,949.0,686.0,1792.0
mmu-miR-490-5p,12.0,11.0,5.0,23.0,37.0,47.0
mmu-miR-491-3p,0.0,4.0,0.0,0.0,0.0,0.0
mmu-miR-491-5p,6.0,8.0,3.0,9.0,13.0,20.0
mmu-miR-493-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-493-5p,0.0,0.0,0.0,4.0,0.0,0.0
mmu-miR-494-3p,21.0,17.0,0.0,0.0,8.0,19.0
mmu-miR-494-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-495-3p,5.0,15.0,6.0,0.0,5.0,5.0
mmu-miR-495-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-496a-3p,17.0,17.0,4.0,0.0,4.0,3.0
mmu-miR-496a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-496b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-497a-3p,40.0,51.0,21.0,37.0,36.0,62.0
mmu-miR-497a-5p,2282.0,2023.0,537.0,2816.0,3278.0,4058.0
mmu-miR-497b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-499-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-499-5p,6.0,4.0,2.0,6.0,7.0,15.0
mmu-miR-500-3p,125.0,133.0,65.0,65.0,92.0,100.0
mmu-miR-500-5p,2.0,4.0,0.0,0.0,5.0,9.0
mmu-miR-501-3p,320.0,322.0,98.0,527.0,594.0,715.0
mmu-miR-501-5p,5.0,3.0,3.0,6.0,8.0,17.0
mmu-miR-503-3p,166.0,149.0,70.0,242.0,280.0,360.0
mmu-miR-503-5p,29.0,24.0,15.0,23.0,23.0,28.0
mmu-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-504-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5046,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-505-3p,17.0,12.0,0.0,10.0,10.0,18.0
mmu-miR-505-5p,4.0,5.0,4.0,18.0,21.0,26.0
mmu-miR-509-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-509-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5098,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5099,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5100,0.0,0.0,0.0,0.0,8.0,16.0
mmu-miR-5101,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5103,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5104,0.0,0.0,0.0,0.0,0.0,5.0
mmu-miR-5104b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5106,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5107-3p,9.0,8.0,0.0,15.0,11.0,31.0
mmu-miR-5107-5p,0.0,0.0,0.0,24.0,26.0,37.0
mmu-miR-5108,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-511-3p,47.0,48.0,12.0,19.0,39.0,27.0
mmu-miR-511-5p,13.0,7.0,0.0,11.0,21.0,21.0
mmu-miR-5110,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5112,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5113,3.0,0.0,4.0,5.0,4.0,5.0
mmu-miR-5114,35.0,37.0,13.0,55.0,67.0,62.0
mmu-miR-5116,4.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5118,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5119,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5120,2.0,6.0,0.0,4.0,0.0,11.0
mmu-miR-5121,6.0,2.0,4.0,0.0,4.0,6.0
mmu-miR-5122,0.0,0.0,0.0,13.0,11.0,0.0
mmu-miR-5123,0.0,0.0,0.0,0.0,12.0,6.0
mmu-miR-5124a,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5124b,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5125,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5126,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5127,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5128,0.0,0.0,0.0,8.0,0.0,0.0
mmu-miR-5129-3p,17.0,15.0,0.0,11.0,10.0,20.0
mmu-miR-5129-5p,0.0,0.0,0.0,0.0,5.0,0.0
mmu-miR-5130,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5131,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5132-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5132-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5133,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5134-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5134-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5135,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5136,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-532-3p,54.0,48.0,11.0,79.0,66.0,99.0
mmu-miR-532-5p,1497.0,2013.0,1070.0,1049.0,1135.0,1595.0
mmu-miR-539-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-539-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-540-3p,0.0,12.0,0.0,13.0,10.0,13.0
mmu-miR-540-5p,6.0,22.0,3.0,11.0,16.0,25.0
mmu-miR-541-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-541-5p,1823.0,2139.0,1141.0,1518.0,1696.0,2167.0
mmu-miR-542-3p,2399.0,2462.0,1581.0,1123.0,1318.0,1588.0
mmu-miR-542-5p,44.0,61.0,11.0,111.0,142.0,136.0
mmu-miR-543-3p,3.0,0.0,3.0,2.0,0.0,6.0
mmu-miR-543-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-544-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-544-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-546,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-547-3p,7.0,0.0,0.0,0.0,0.0,9.0
mmu-miR-547-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-551b-3p,0.0,7.0,0.0,4.0,3.0,3.0
mmu-miR-551b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5615-3p,19.0,30.0,10.0,13.0,19.0,24.0
mmu-miR-5615-5p,6.0,0.0,0.0,4.0,0.0,0.0
mmu-miR-5616-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5616-5p,0.0,0.0,0.0,2.0,0.0,0.0
mmu-miR-5617-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5617-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5618-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5618-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5619-3p,0.0,0.0,0.0,0.0,0.0,5.0
mmu-miR-5619-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5620-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5620-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5621-3p,0.0,0.0,0.0,0.0,5.0,0.0
mmu-miR-5621-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5622-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5622-5p,2.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5623-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5623-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5624-3p,0.0,0.0,0.0,0.0,0.0,4.0
mmu-miR-5624-5p,0.0,0.0,6.0,0.0,0.0,0.0
mmu-miR-5625-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5625-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5626-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5626-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5627-3p,4.0,5.0,0.0,0.0,0.0,2.0
mmu-miR-5627-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-568,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5709-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-5709-5p,12.0,10.0,7.0,14.0,19.0,16.0
mmu-miR-5710,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-574-3p,523.0,456.0,121.0,480.0,798.0,946.0
mmu-miR-574-5p,136.0,136.0,79.0,195.0,227.0,300.0
mmu-miR-582-3p,214.0,393.0,700.0,392.0,470.0,571.0
mmu-miR-582-5p,429.0,427.0,86.0,225.0,206.0,277.0
mmu-miR-590-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-590-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-592-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-592-5p,4.0,3.0,0.0,7.0,5.0,14.0
mmu-miR-598-3p,101.0,42.0,28.0,30.0,52.0,53.0
mmu-miR-598-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-599,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-615-3p,0.0,8.0,0.0,4.0,3.0,0.0
mmu-miR-615-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6236,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6237,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6238,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6239,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6240,27.0,11.0,11.0,0.0,0.0,7.0
mmu-miR-6241,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6244,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6335,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6336,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6337,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6338,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6339,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6340,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6341,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6342,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6343,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6344,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6345,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6346,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6347,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6348,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6349,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6350,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6351,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6352,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6353,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6354,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6355,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6356,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6357,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6358,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6359,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6360,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6361,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6362,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6363,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6364,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6365,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6366,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6367,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6368,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6369,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6370,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6371,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6372,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6373,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6374,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6375,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6376,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6377,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6378,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6379,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6380,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6381,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6382,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6383,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6384,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6385,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6386,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6387,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6388,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6389,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6390,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6391,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6392-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6392-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6393,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6394,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6395,0.0,0.0,0.0,4.0,14.0,0.0
mmu-miR-6396,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6397,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6398,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6399,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6400,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6401,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6402,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6403,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6404,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6405,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6406,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6407,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6408,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6409,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6410,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6411,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6412,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6413,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6414,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6415,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6416-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6416-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6417,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6418-3p,0.0,0.0,0.0,0.0,27.0,36.0
mmu-miR-6418-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6419,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6420,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6481,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6516-3p,0.0,4.0,0.0,0.0,0.0,0.0
mmu-miR-6516-5p,29.0,46.0,9.0,63.0,87.0,73.0
